Unnamed: 0,id,prompt,url,width,height,source_site,similarity
211587,3b8917e4-8093-48d5-b27a-cf5c50d98310,"'a portrait of a real estate broker wearing a navy blue suit with a light blue tie, standing confidently with arms crossed against a warm-toned background, exuding professionalism and approachability'",https://image.lexica.art/full_jpg/3b8917e4-8093-48d5-b27a-cf5c50d98310,512,768,lexica.art,0.2743160724639892
344799,60eec516-2863-486b-b8db-328d9496d9ab,"'Hollywood nightclub flyer with a circus theme, event called Renaissance, vibrant colors, bold typography, circus tent backdrop, glamorous woman in red dress, dynamic lighting, festive mood'",https://image.lexica.art/full_jpg/60eec516-2863-486b-b8db-328d9496d9ab,512,768,lexica.art,0.2743160128593445
574956,a1f5cb70-77bf-45d1-9cb6-d1e9224466f6,"'complex 3d render ultra detailed of a real face camera natalie portman face, biomechanical cyborg, analog, 150 mm lens, beautiful natural soft rim light, big leaves and stems, roots, fine foliage lace, colorful details, massai warrior, Alexander Mcqueen high fashion haute couture, pearl earring, art",https://image.lexica.art/full_jpg/a1f5cb70-77bf-45d1-9cb6-d1e9224466f6,512,768,lexica.art,0.2743159532546997
308361,56a0515f-7b38-48b9-a2a3-d6b51948b0e1,"'Create a logo for Multi Modus, an administrative services company for small businesses. The logo should be modern, professional, and visually appealing with a color scheme of blue and orange. Include the company name ""Multi Modus"" prominently.'",https://image.lexica.art/full_jpg/56a0515f-7b38-48b9-a2a3-d6b51948b0e1,512,768,lexica.art,0.2743153572082519
282332,4f5d18ce-9366-4a63-b3cc-e5686d994dbf,"'lonely blond man with book running away, surreal metropolis, city square, skyscrapers, night lights, Chinese hieroglyphs on walls, tension and fear, crowd of people, Minsk, hyperrealism'",https://image.lexica.art/full_jpg/4f5d18ce-9366-4a63-b3cc-e5686d994dbf,512,768,lexica.art,0.274314820766449
362815,6608e5e5-d2b5-4dc6-a203-fcc3cd8bfb79,"'a modern computer setup with two monitors, a keyboard, mouse, and a phone on a desk, with a vibrant blue and white galaxy wallpaper on one monitor and a yellow and orange abstract design on the other, ambient blue LED lights, clean and organized workspace'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/6608e5e5-d2b5-4dc6-a203-fcc3cd8bfb79.png,512,512,stablediffusionweb.com,0.2743139266967773
345314,61133a9c-08c3-46d9-8326-6eabbde01f81,"'a beautiful samurai shaved head male archer taming a dragon, intricate, sharp focus, illustration, highly detailed, digital painting, concept art, matte, art by WLOP and Artgerm and Greg Rutkowski and Alphonse Mucha, masterpiece'",https://image.lexica.art/full_jpg/61133a9c-08c3-46d9-8326-6eabbde01f81,512,768,lexica.art,0.2743132710456848
216205,3cd76fb4-3510-450a-b265-42f067f2d5c5,"'A sleek, modern logo design of a futuristic bridge for a smart Artificial Intelligence, set against a serene night sky with glowing lights reflecting on calm waters, artistic style: minimalist yet bold, setting: futuristic cityscape, lighting: warm golden glow, mood: innovative and advanced, artistic technique: clean lines and sharp contrasts.'",https://image.lexica.art/full_jpg/3cd76fb4-3510-450a-b265-42f067f2d5c5,512,768,lexica.art,0.2743124961853027
587999,a59b00e3-3e3c-4a94-ad52-95118c6e3554,"'realistic photo of a plate of tartiflette with golden-brown crust, creamy potatoes, crispy bacon bits, garnished with parsley, served on a blue plate with a glass of beer in the background'",https://image.lexica.art/full_jpg/a59b00e3-3e3c-4a94-ad52-95118c6e3554,768,512,lexica.art,0.2743123769760132
40651,0b62e9d0-3472-47ff-a454-9df8f34c3455,"'a flying bike, the bike is flying in the air, the photo was taken from the ground looking up at the sky, realistic, ultra high detail, 8k'",https://image.lexica.art/full_jpg/0b62e9d0-3472-47ff-a454-9df8f34c3455,512,768,lexica.art,0.2743118405342102
743804,d18217b8-7451-44f1-9ad9-20fc8f1fd200,"'a highly detailed portrait of a black man looking confused, unaware of his surroundings, magnificent, photographic realistic background, by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, trending on instagram, award winning details'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/d18217b8-7451-44f1-9ad9-20fc8f1fd200.png,512,704,stablediffusionweb.com,0.2743116915225982
516152,9154cfa6-dbe1-4c49-8e50-676cc0ecb5de,"'a dimly lit Stockholm bar with a man playing a grand piano, surrounded by a double bass and a trumpet, jazz music playing in the background, 70s atmosphere, smoke filling the air, dark and mysterious ambiance, gritty and dirty setting'",https://image.lexica.art/full_jpg/9154cfa6-dbe1-4c49-8e50-676cc0ecb5de,512,768,lexica.art,0.2743113338947296
551352,9b56b26b-ecea-4786-bd43-b8af4c442e12,"'A lawyer in a suit meticulously reviewing a contract at his desk with a pen in hand, surrounded by legal documents and a quiet office setting.'",https://image.lexica.art/full_jpg/9b56b26b-ecea-4786-bd43-b8af4c442e12,512,768,lexica.art,0.2743104696273803
242913,445a820c-bda0-4929-b2a2-5082d427d646,"'Create a simple, modern, and professional logo for GeneAi that incorporates elements such as a quill pen, a lamp, and other symbols of knowledge, creativity, and enlightenment. The color scheme should be vibrant and professional, with a focus on blue, purple, and gold. The logo should be scalable and versatile and should effectively capture the essence and mission of",https://image.lexica.art/full_jpg/445a820c-bda0-4929-b2a2-5082d427d646,640,640,lexica.art,0.2743095755577087
835869,eb842caa-c89b-4978-9878-1b5fc2d05706,"'reek of putrefaction and symphonies of sickness, ominous apocalyptic background, hyperrealism, realistic, dramatic lighting, octane render, highly detailed, cinematic lighting, cinematic, art by rubens and rembrandt'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/eb842caa-c89b-4978-9878-1b5fc2d05706.png,1216,832,stablediffusionweb.com,0.2743094861507416
381697,6b62a88b-4b77-41e4-8a5e-a6cd060101ae,"'portrait of a photographer taking a photo with a camera, wearing a yellow jacket and a black beanie, standing outdoors near a window, natural light, moody atmosphere'",https://image.lexica.art/full_jpg/6b62a88b-4b77-41e4-8a5e-a6cd060101ae,512,768,lexica.art,0.2743094265460968
522068,9303f095-e1e4-4595-83b7-c8fda1d79a8f,"'A couple in love at a romantic dinner setting with candles, soft lighting, and a glass of champagne. The man is wearing a suit and tie, while the woman is in a white dress. The background features a cozy restaurant with warm tones and intimate decor.'",https://image.lexica.art/full_jpg/9303f095-e1e4-4595-83b7-c8fda1d79a8f,512,768,lexica.art,0.2743093371391296
769858,d8dd2b75-26e6-45ae-a256-3a59628cb756,"'a beautiful and insanely detailed matte painting of an advanced sprawling civilization with surreal architecture designed by akihiko yoshida! and zaha hadid, whimsical!!, epic scale, intricate details, sense of awe, elite, fantasy realism, complex layered composition!!'",https://image.lexica.art/full_jpg/d8dd2b75-26e6-45ae-a256-3a59628cb756,640,512,lexica.art,0.2743078768253326
212313,3bbb2553-cd9c-498e-a326-c9b3311f437a,"'A pendant featuring a heart-shaped natural garnet stone with VVS1 clarity and an ideal cut, set in a three-prong yellow gold setting. The pendant is illuminated by soft lighting against a dark background that complements the vibrant red color grade of the garnet.'",https://image.lexica.art/full_jpg/3bbb2553-cd9c-498e-a326-c9b3311f437a,512,768,lexica.art,0.2743074595928192
816056,e5ddcfcc-16e2-4337-83ce-2eccfc7d25af,"'Cover for ""Goal Getters"" by Jan Tulis. A vibrant orange sphere with a glowing core against a serene sunset landscape. The title ""GICO LA1L"" is prominently displayed in bold, modern typography. The overall mood is motivational and aspirational.'",https://image.lexica.art/full_jpg/e5ddcfcc-16e2-4337-83ce-2eccfc7d25af,512,768,lexica.art,0.2743071317672729
765647,d7b06f1d-fc35-4eb7-bd22-f29d9c8ba6cc,"'Buenaventura Durruti as a Spanish Civil War miliciano, standing confidently in uniform with a stern expression, set against a backdrop of a historic city square, detailed military insignia, realistic textures, dramatic lighting, mid-20th century style, high resolution'",https://image.lexica.art/full_jpg/d7b06f1d-fc35-4eb7-bd22-f29d9c8ba6cc,512,768,lexica.art,0.2743053734302521
560151,9dd84d12-61a0-4c01-bbeb-476bca47ac54,"'A sleek, modern webpage design for an AI startup created by John Ive, featuring a minimalist layout with a blue and white color scheme, clean typography, and a professional aesthetic on a desktop screen.'",https://image.lexica.art/full_jpg/9dd84d12-61a0-4c01-bbeb-476bca47ac54,512,768,lexica.art,0.2743047475814819
551537,9b647485-fc87-4b45-9896-856aed015f6d,"'Vintage 90's anime sci-fi screenshot from the film ""Portal to The Moon"", two characters in space suits, vibrant colors, dramatic lighting, Earth in the background, retro futuristic style'",https://image.lexica.art/full_jpg/9b647485-fc87-4b45-9896-856aed015f6d,512,768,lexica.art,0.2743046879768371
758912,d5c7d55c-5959-4ef2-a498-a8d241f56104,"'dreaming art by astri lohne style matte painting, detailed cosmological worlds filled with allegorical and contemporary imagery, neoplasticism art, hand drawn, doodle hand drawn, doodle art, art by william morris'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/d5c7d55c-5959-4ef2-a498-a8d241f56104.png,512,512,stablediffusionweb.com,0.2743045687675476
435374,7a7b7874-f95d-4a50-b687-904cfbac75b2,"'photo realistic, selfie of the Lubavitcher Rebbe Menachem Schneerson at the Western Wall, wearing traditional black hat and robe, smiling warmly, stone wall background, natural daylight, serene atmosphere'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/7a7b7874-f95d-4a50-b687-904cfbac75b2.png,512,512,stablediffusionweb.com,0.2743034958839416
536785,972b27a8-694a-4707-88cb-60cdb1b1f5ff,"'A modern, minimalist UI/UX welcome page for a cooperative society app with a serene sunset landscape background, clean typography, interactive elements, and a calming color palette of blues and purples.'",https://image.lexica.art/full_jpg/972b27a8-694a-4707-88cb-60cdb1b1f5ff,512,768,lexica.art,0.2743020057678222
837519,ebfe10e7-5640-4874-83ab-d7307cd15b64,"'Oedipus, in his anger, kills the man, depicted in a dramatic chiaroscuro style with intense lighting, set against a dark, stormy sky, capturing the emotional intensity of the moment.'",https://image.lexica.art/full_jpg/ebfe10e7-5640-4874-83ab-d7307cd15b64,576,512,lexica.art,0.2742998898029327
555514,9c8ac174-6d14-45d4-b92c-8d8d931c8d8f,'a herbal supplement capsule pill surrounded with Cinnamon and herbs in 3d website design mockup e-commerce ayurveda modern hyperrealistic cure magical ui isometric professional looking indian cure',https://image.lexica.art/full_jpg/9c8ac174-6d14-45d4-b92c-8d8d931c8d8f,512,768,lexica.art,0.2742984890937805
732300,ce40a0d6-0cd7-4824-9a39-9c05e17645e1,"'A rich man in a white suit holding a miniature Earth in his hands, set against a cosmic backdrop with distant planets and a vibrant sunset sky.'",https://image.lexica.art/full_jpg/ce40a0d6-0cd7-4824-9a39-9c05e17645e1,512,768,lexica.art,0.2742981314659118
417378,75620c71-0df8-4702-9fe8-927e62a301ff,"'a portrait painting of one male orange humanoid tabby cat with green eyes in male aristocratic robes made of red velvet and golden robes, a meadow background, Rembrandt, Caravaggio, Artemisia Gentileschi, Johannes Vermeer, Peter Paul Rubens, Caspar David Friedrich, Gustave Courbet, Antonio Canova, William-Ad",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/75620c71-0df8-4702-9fe8-927e62a301ff.png,512,512,stablediffusionweb.com,0.2742981314659118
14186,03f3acf2-7599-4caa-ae4e-edcd9249beca,"'dream the country egypt, digital, concept art, Ilya Kuvshinov, Kyoto animation, last exile, blue submarine no. 6, katsura masakazu, tsutomu nihei, gustav klimt, loish, murata range, kawaii, studio lighting, manga, bright colors, anime, beautiful",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/03f3acf2-7599-4caa-ae4e-edcd9249beca.png,704,512,stablediffusionweb.com,0.274297833442688
771851,d96e221e-cfa1-4c9e-bc88-dc2d0360d513,"'Kratos, painting, expressionism, amazing composition, vaporwave, david hockney, gertrude abercrombie, minimalistic graffiti masterpiece, minimalism, 3d abstract render overlayed, black background, psychedelic therapy, trending on artstation, ink splatters, pen lines, incredible detail, creative, positive energy, happy, unique",https://image.lexica.art/full_jpg/d96e221e-cfa1-4c9e-bc88-dc2d0360d513,512,768,lexica.art,0.2742967009544372
373551,691595ed-3c2d-47b1-9697-f26e8d4eac6c,"'A lone figure stands on an empty road with mountains in the background. The sky is dark and moody, with a warm glow from the setting sun. The text ""NEVER GIVE UP"" is prominently displayed above the figure, with ""GVNN"" below it. The scene has a cinematic feel, with a strong contrast between light and shadow.'",https://image.lexica.art/full_jpg/691595ed-3c2d-47b1-9697-f26e8d4eac6c,512,768,lexica.art,0.2742965221405029
842543,ed5e6ecf-4a7d-483b-a40b-1110804aab46,"'a huge repetitive flock of many intricate sculptural whirling elegant french horn tuba clouds filigreed twisting turning cloud sculptures, art nouveau craggy wooded environment, soothing, crepuscular, award winning art, epic dreamlike fantasy landscape, ultra realistic,'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/ed5e6ecf-4a7d-483b-a40b-1110804aab46.png,768,512,stablediffusionweb.com,0.2742952704429626
551749,9b745d10-a74a-43b6-b1c4-e38f70030168,"'highly detailed, Bruegel, 8k, Ernest Fuchs, The Tower of Babel, vibrant, production cinematic character render, ultra high quality Zdzisław Beksiński artwork, Metahumans falling in the vortex sky, horror art, by Beksiński, Szukalski, Giger, Pyromallis, D",https://image.lexica.art/full_jpg/9b745d10-a74a-43b6-b1c4-e38f70030168,512,768,lexica.art,0.2742951512336731
683097,c05bab92-23eb-4490-ab63-ae1490539ca8,"'A stunning black night scenery wallpaper with glowing orange trees reflecting on a calm lake, mountains in the background, and a crescent moon in the sky.'",https://image.lexica.art/full_jpg/c05bab92-23eb-4490-ab63-ae1490539ca8,512,768,lexica.art,0.2742922008037567
299676,54360069-b952-4d05-8ab3-cc6a1f1aee6a,"'Cartoon, Ultra realistic arc_nights fantastically detailed reflecting eyes modern anime style art massive detailed built-in firearms wolfmask cyborg male leather jacket suit,beam sword,missile,shoulder cannon,four arms,vtuber cyberpunk, chibi, character focus, small human, deformed'",https://image.lexica.art/full_jpg/54360069-b952-4d05-8ab3-cc6a1f1aee6a,512,768,lexica.art,0.2742919027805328
215913,3cc28f52-188d-43b0-a625-9849c3a64b70,"'A surreal landscape where Earth and Mars merge, with a vibrant sunset casting warm hues over the desert-like terrain. The planets overlap seamlessly, creating a cosmic bridge between them.'",https://image.lexica.art/full_jpg/3cc28f52-188d-43b0-a625-9849c3a64b70,512,768,lexica.art,0.274291843175888
76945,15ac8f60-1ad6-4f7d-b9c2-1d9286fc98d9,"'a vault in the middle of nowhere with a desert landscape visible through its circular opening, warm sunset lighting, rugged terrain, and a distant mountain peak'",https://image.lexica.art/full_jpg/15ac8f60-1ad6-4f7d-b9c2-1d9286fc98d9,512,768,lexica.art,0.2742915153503418
656347,b8d0c06f-eb72-465d-8857-707d6689edce,"'woman gothic necromancer, Wolfenstein military German WWII officer tight-fitting clothing, grey color, full body shot, d&d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha'",https://image.lexica.art/full_jpg/b8d0c06f-eb72-465d-8857-707d6689edce,512,768,lexica.art,0.274289608001709
237215,42bd09d7-6a61-4f4c-9061-ac161fdc1249,"'older man engineer with yellow helmet plays a very detailed acoustic guitar near campfire, night, atmospheric lighting, intricate volumetric lighting, digital art, highly detailed by gaston bussiere, craig mullins, j. c. leyendecker 8 k'",https://image.lexica.art/full_jpg/42bd09d7-6a61-4f4c-9061-ac161fdc1249,768,512,lexica.art,0.2742884755134582
666021,bb8d2412-59a4-4c46-9741-3c0517bf255d,"'josh peck screaming, motion lines!!!! sparks flying!!! motion blur!! with sparking circuits, studio lighting, by phil hale!!!! goya!!! ayami kojima amano karol bak, greg hildebrandt and mark brooks'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/bb8d2412-59a4-4c46-9741-3c0517bf255d.png,512,768,stablediffusionweb.com,0.2742884755134582
461816,81ffb31d-1bcb-4ec6-b8ef-a9ab3acf40ba,"'a majestic elephant with long tusks standing in a desert under a golden sunset, wearing a bandana, with a mastodon band logo on its trunk'",https://image.lexica.art/full_jpg/81ffb31d-1bcb-4ec6-b8ef-a9ab3acf40ba,512,768,lexica.art,0.2742868661880493
340577,5fb445ee-db3e-441c-bf42-1c20cfdd0bbe,"'alien, full body cinematic style digital art render, moody atmospheric lighting, techno horror, dangerous, art by Yoshiyuki Sadamoto and Matt Banning, BATT, directed by Roger Deakins'",https://image.lexica.art/full_jpg/5fb445ee-db3e-441c-bf42-1c20cfdd0bbe,512,768,lexica.art,0.2742862701416015
335101,5e219d06-f50f-4cd7-a1b6-14c6d54d95a8,"'Monkey Biomancer, Scientist, Laboratory Magical, Priest, D&D, artstation, fantasy, magic the gathering artwork, cinematic lighting, centered, symmetrical, highly detailed, digital painting, concept art, smooth, sharp focus, illustration, volumetric lighting, epic Composition, 8k, art by Akihiko Yoshida and Greg Rutkowski and",https://image.lexica.art/full_jpg/5e219d06-f50f-4cd7-a1b6-14c6d54d95a8,512,768,lexica.art,0.274286150932312
590322,a64539e7-d963-43f1-8772-df265f901c7c,"'kenosis, katharsis, kairosis black metal album cover, digital art, dark atmosphere by zdzisław beksinski and alphonse mucha, makoto shinkai raphael lacoste martin deschambault finnian macmanus artstationhq iamag'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/a64539e7-d963-43f1-8772-df265f901c7c.png,1280,512,stablediffusionweb.com,0.2742849588394165
699885,c5144d13-42e1-4ff2-bddb-3b84c1143b57,"'an ancient mammoth reader in a prehistoric landscape with rocky cliffs and a distant mountain range, soft morning light, realistic fur texture, detailed tusks, expressive eyes, artistic style reminiscent of classical paintings'",https://image.lexica.art/full_jpg/c5144d13-42e1-4ff2-bddb-3b84c1143b57,512,768,lexica.art,0.2742848396301269
721863,cb4971ff-8fdb-4b53-b264-33bae7b60013,"'A full portrait of WILLIAM SHAKESPEARE, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha'",https://image.lexica.art/full_jpg/cb4971ff-8fdb-4b53-b264-33bae7b60013,512,640,lexica.art,0.2742847204208374
361136,65931d21-8534-4862-9b3d-2cb7d427fe42,"'a man praying with arms raised to twelve numerals built of coal, firewalking, pulling him out of shame, father time forgiving his sins, showing mercy to his short-sightedness, cinematic, highly detailed, by jon mess'",https://krea-prod-v1-generations.s3.us-east-1.amazonaws.com/images/65931d21-8534-4862-9b3d-2cb7d427fe42.png,1024,576,stablediffusionweb.com,0.2742830216884613
597147,a83c1223-b191-47ec-8840-5770629b02e5,'baroque portrait of a male were-rat with the head of a rat. he is very muscular. he is wielding an axe. 4K trending on artstation by peter mohrbacher',https://image.lexica.art/full_jpg/a83c1223-b191-47ec-8840-5770629b02e5,512,768,lexica.art,0.2742829322814941
169324,2f9b4cfc-affa-4c17-b4a1-4f7feae87386,"'a futuristic permaculture right utopia with lush greenery, circular farm plots, solar panels, and a central dome structure, set against a backdrop of mountains and a clear blue sky'",https://image.lexica.art/full_jpg/2f9b4cfc-affa-4c17-b4a1-4f7feae87386,512,768,lexica.art,0.2742817401885986
177974,32124dc0-e647-4b18-86fe-08752f096c75,"'a wallpaper alien scene with a lone figure standing on a rocky landscape, two large planets in the background, one glowing with a fiery orange hue, the other a deep blue, with a purple and pink gradient sky, futuristic and mysterious atmosphere, high contrast lighting, detailed textures, sci-fi style'",https://image.lexica.art/full_jpg/32124dc0-e647-4b18-86fe-08752f096c75,512,768,lexica.art,0.2742816805839538
518481,91ffafc9-63a8-40e8-b218-7e0477665f09,"'colour film 35mm 1976, pulp sci fi, directed by Fred M. Wilcox, shot on Mitchell BNC Camera, Selah Sue, blonde women on a chair with glass dome over her head, analogue photograph, by Stanley Kubrick, colour lights out of focus'",https://image.lexica.art/full_jpg/91ffafc9-63a8-40e8-b218-7e0477665f09,512,768,lexica.art,0.27428138256073
289213,5143a2e6-38dd-4dd6-a1a6-92273f798a93,"'A homeless-looking man with a long beard and mustache wearing a blue beanie and a brown jacket, standing against a stark white background, rendered in a hyper-realistic style.'",https://image.lexica.art/full_jpg/5143a2e6-38dd-4dd6-a1a6-92273f798a93,512,768,lexica.art,0.2742804288864136
844401,ede4e2d6-1d86-421d-9df2-85d7e920333b,"'a baby wearing a star-shaped hat and a star emblem on their chest, set against a cosmic background with stars and nebulae, vibrant colors, detailed textures, high contrast, dramatic lighting, whimsical and playful mood'",https://image.lexica.art/full_jpg/ede4e2d6-1d86-421d-9df2-85d7e920333b,512,768,lexica.art,0.2742794454097748
906840,ffacbfa1-570c-40db-b9fe-554307ffeee1,"'Valentine's Day card concept featuring heart-shaped cookies with names on them, set against a red background, artistic style reminiscent of vintage illustrations, warm lighting creating a cozy atmosphere, mood of love and nostalgia.'",https://image.lexica.art/full_jpg/ffacbfa1-570c-40db-b9fe-554307ffeee1,512,768,lexica.art,0.2742781639099121
467176,83802890-cee6-407a-b135-be4ba39998c5,"'man lying on a mat in a crowded room in Israel, ultra realistic, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, wide angle shot, illustration, art by artgerm and greg rutkowski and alphonse mucha'",https://image.lexica.art/full_jpg/83802890-cee6-407a-b135-be4ba39998c5,768,512,lexica.art,0.2742769718170166
525898,9417d778-11da-4223-9074-223eb899c673,"'A female character with piercing green hair and blue eyes, wearing a white and red dress with floral patterns and puffed sleeves. Her mouth is delicately drawn and her cheeks are slightly rosy. The background is a clear blue sky with a few white clouds floating on the horizon. The portrait is painted in the style of Japanese artist Hayao Miyazaki.'",https://image.lexica.art/full_jpg/9417d778-11da-4223-9074-223eb899c673,512,768,lexica.art,0.2742764353752136
893514,fbe28b34-1bcd-4cb5-9a66-f701558b34ef,"'Banksy street art mural of a giant green ball on a city street, with people observing it, urban setting, vibrant colors, detailed textures, realistic style, dynamic composition'",https://image.lexica.art/full_jpg/fbe28b34-1bcd-4cb5-9a66-f701558b34ef,640,640,lexica.art,0.2742764353752136
881991,f88b14d6-4149-4421-ac4a-78d735b48e46,"'a slice of San Sebastián chocolate cheese cake with a glossy chocolate glaze, a creamy caramel center, and a dollop of whipped cream on top, served on a white plate with a dark chocolate sauce drizzled around it'",https://image.lexica.art/full_jpg/f88b14d6-4149-4421-ac4a-78d735b48e46,512,768,lexica.art,0.2742756903171539
584560,a4a52405-bd7f-4d5a-bd76-10d3d4aa9f6e,"'two African boys standing in a desert landscape, one talking kind words to the other, wearing traditional clothing, warm sunlight casting long shadows, serene and peaceful mood'",https://image.lexica.art/full_jpg/a4a52405-bd7f-4d5a-bd76-10d3d4aa9f6e,768,512,lexica.art,0.2742734551429748
134519,25dfbf07-b109-4f3f-9b20-2f890ec3356f,"'Graphic flyer, with a 2D vectorial illustration in a Japanese style, featuring a black orchid of natural flowers by Android Jones, with quotes by Ernst Haeckel, James Jean, Behance contest winner, generative art, baroque, intricate patterns, fractalism, movie still'",https://image.lexica.art/full_jpg/25dfbf07-b109-4f3f-9b20-2f890ec3356f,768,512,lexica.art,0.2742724418640136
427735,7852d941-b799-4002-8438-c32c1df05548,"'a talleres orozco workshop wallpaper with vibrant orange and blue tones, wooden shelves filled with pottery, framed artwork on the walls, warm lighting, rustic aesthetic, detailed textures, artistic workshop setting'",https://image.lexica.art/full_jpg/7852d941-b799-4002-8438-c32c1df05548,512,768,lexica.art,0.2742706537246704
